,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-01-17,2021-01-29,12,82.0715124,1.1866144,1045.0013,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-01-17,2021-01-29,12,79.3769482,0.4616534,7680.9544,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-01-17,2021-01-29,12,75.369906,0.5672125,5769.9562,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-01-17,2021-01-29,12,69.2446614,0.9025668,2614.2562,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-01-17,2021-01-29,12,66.8694115,1.8475435,649.0338,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,73.1979979,1.4863693,888.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,65.4794487,0.7139033,4435.1053,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,68.0525094,0.8243849,3199.0484,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,73.9027562,0.5605185,6138.686,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,80.2995754,0.2373653,28077.2391,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,78.7514229,0.5658711,5225.805,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,83.2885418,0.5639123,4377.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,88.7877935,1.4807926,454.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,76.4363107,1.1880779,1276.0073,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,72.6893349,0.3249113,18805.0003,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,66.7977682,0.5419921,7549.9367,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,81.9527947,1.1311181,1156.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,74.1824488,0.7050923,3852.3368,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,66.181325,1.0643609,1975.6691,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,76.6738163,0.3850981,12060.0217,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,70.6324745,0.5602321,6609.0009,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,75.2111521,0.7644797,3190.1171,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,70.3585119,0.67932,4519.2655,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,64.3367453,0.7087297,4567.9226,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,83.4000276,0.4888597,5793.0205,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,79.9007924,0.5789046,4791.9908,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,78.1796512,0.870306,2252.2234,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,73.3406583,0.4025786,12064.0453,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,80.285391,0.5798225,4707.9797,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,69.7332169,0.6238482,5423.106,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,61.1029462,0.8980392,2947.0551,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,72.414793,1.1855553,1421.2154,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,71.7661127,0.4302462,10946.0123,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,69.2326863,1.6612055,771.8876,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,75.088797,0.9457256,2091.4117,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,80.1306552,0.8882896,2017.7766,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,78.3982102,0.5140471,6408.9978,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,78.6707618,0.8477124,2335.0255,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,73.0851929,0.9498942,2180.0689,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,76.8517688,0.341469,15257.0005,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,70.4259657,0.4189746,11865.0063,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,70.5742145,0.6787274,4507.9948,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,77.9064837,0.6159224,4537.1842,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,74.9996358,0.3839966,12716.0081,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,82.947029,1.0812134,1209.9795,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,66.801039,0.5815245,6558.0041,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,77.9958378,1.3181455,987.7558,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,69.3854073,0.5704506,6527.7047,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,72.8877291,0.3058811,21121.0289,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,78.674165,0.754473,2947.4791,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,76.594669,0.4445963,9069.4649,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,81.8278247,1.1917367,1047.0015,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,79.2417216,0.4637367,7648.959,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,74.6826694,0.5674498,5871.9559,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,70.7809226,0.8892714,2615.2554,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-01-18,2021-01-29,11,64.8392093,1.8932228,636.0524,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,73.308821,1.4720349,903.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,66.0606085,0.7138249,4400.1069,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,68.3364033,0.8247236,3181.233,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,74.1358337,0.5584666,6147.9774,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,80.2934971,0.2381335,27902.8695,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,78.860437,0.5656714,5209.869,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,82.7718164,0.5697448,4393.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,89.2520337,1.4271241,471.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,75.7773243,1.1974971,1280.0073,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,72.6153591,0.3239133,18952.9996,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,66.8661027,0.5388283,7630.9345,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,82.0452005,1.1303221,1153.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,74.2958697,0.7026289,3868.2595,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,67.2575056,1.0547025,1979.669,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,76.6739386,0.3856253,12027.0214,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,70.7523706,0.5574988,6658.0009,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,74.4415327,0.772877,3185.146,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,70.5108433,0.6737496,4580.588,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,64.0720879,0.7090511,4578.7378,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,84.1830884,0.4782296,5822.019,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,80.9139621,0.5674537,4795.991,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,78.3596513,0.8715846,2232.2234,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,74.0204746,0.3970839,12196.0285,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,80.390905,0.5803642,4680.1872,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,69.3833851,0.6254062,5431.1062,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,61.6328459,0.8902414,2983.7075,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,71.96351,1.1872048,1431.4781,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,71.8295622,0.429619,10963.0127,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,68.0331282,1.6429616,805.6859,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,76.3092814,0.9306089,2087.4746,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,79.6837501,0.898391,2005.7766,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,78.6816616,0.5121854,6393.9976,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,79.7392602,0.8624711,2171.8927,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,72.7795495,0.9416941,2234.0095,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,76.9817092,0.3399181,15336.0009,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,70.3500613,0.4182823,11922.0061,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,70.5234596,0.6749811,4562.752,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,78.1612307,0.6134,4536.6154,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,75.4566592,0.3795591,12855.0084,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,83.1700548,1.0715844,1218.981,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,67.275326,0.5816231,6508.0045,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,77.2945653,1.3310937,990.516,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,69.4134773,0.5697078,6541.3826,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,73.0918006,0.3045832,21200.2666,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,79.276386,0.7424674,2980.263,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,76.9184632,0.4418664,9093.1288,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,82.7480107,1.1665686,1049.0016,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,79.6741283,0.4613396,7608.9566,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,74.2551235,0.5728282,5825.9724,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,70.2759331,0.8911741,2630.2057,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-01-19,2021-01-29,10,65.3279378,1.8553421,658.0072,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,72.3150308,1.4989856,891.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,66.1392094,0.7136632,4397.1315,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,68.8200048,0.8326137,3095.3063,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,74.5580429,0.5582458,6086.8709,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,80.2812766,0.2403521,27402.9498,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,79.3104034,0.5662347,5117.8698,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,81.9750919,0.5822159,4359.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,89.4025007,1.4575018,446.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,76.3339544,1.2021688,1250.0073,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,72.7097204,0.325938,18677.9987,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,66.864055,0.545234,7452.9147,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,80.8577419,1.1734761,1124.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,73.6161886,0.7102307,3850.4545,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,68.0962018,1.053453,1957.6494,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,76.3827784,0.3915258,11768.0208,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,70.6933113,0.5597654,6612.0013,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,74.9343603,0.7736515,3138.1166,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,70.4305486,0.6818405,4479.5956,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,64.0806161,0.7183307,4460.7383,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,84.3381902,0.4824468,5675.0185,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,80.9983974,0.57019,4733.991,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,76.9956656,0.9000999,2186.2234,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,73.7643663,0.4014348,12009.0373,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,80.2327785,0.5861438,4616.247,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,70.2179506,0.623808,5374.0402,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,62.2440338,0.8969847,2920.8768,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,72.0519763,1.1999481,1398.5309,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,72.5110615,0.4313053,10715.012,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,68.9454407,1.6588052,778.1085,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,75.0023176,0.9573122,2045.8193,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,80.1469426,0.8971775,1976.7766,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,78.8961791,0.5112967,6368.9974,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,80.071369,0.8587145,2163.9994,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,72.3775553,0.9520007,2205.929,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,77.0760644,0.3418218,15122.0011,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,70.2600662,0.4227824,11690.0065,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,70.5566208,0.6793161,4501.7521,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,77.0764163,0.6240051,4537.6158,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,75.7409023,0.3797525,12741.0081,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,83.6748104,1.0478992,1243.9815,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,67.3398049,0.5910814,6295.0037,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,76.7487376,1.3616288,962.4991,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,68.5342704,0.5769075,6479.3767,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,73.2785508,0.305625,20963.2739,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,79.2212268,0.7505356,2922.2599,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,76.7364124,0.4461141,8969.8731,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,82.4743287,1.1933378,1015.0015,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,79.8572691,0.4623124,7525.958,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,74.1967098,0.5758281,5773.9628,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,70.5664697,0.9031875,2546.1555,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-01-20,2021-01-29,9,66.5748807,1.825191,667.985,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,72.9681846,1.4594825,926.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,65.8083747,0.7162426,4386.1216,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,69.7528144,0.8334177,3037.5347,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,74.7299714,0.5578434,6068.4247,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,80.4826168,0.240552,27146.0005,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,79.6687678,0.5624113,5120.8688,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,81.904218,0.5864805,4309.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,89.0754506,1.4689009,451.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,77.6196478,1.1845617,1238.0073,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,72.8938883,0.3265174,18532.9991,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,67.4617204,0.5398143,7532.9191,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,81.0201289,1.1727952,1118.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,73.4865641,0.7218136,3739.589,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,69.1025798,1.0454109,1953.6307,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,76.7241969,0.392584,11587.0205,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,70.8152196,0.5613357,6559.0002,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,75.6384444,0.7689941,3116.0297,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,70.6905198,0.6814883,4461.2076,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,64.7219125,0.7225385,4373.5535,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,84.3731898,0.4807807,5704.0165,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,81.2389573,0.5671704,4737.991,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,76.993917,0.895021,2211.2234,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,74.8171329,0.3986594,11855.0189,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,80.1813373,0.5934412,4512.24,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,70.2016111,0.6258321,5341.0193,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,63.2587567,0.8982464,2880.604,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,71.5413471,1.2044945,1403.3365,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,72.1794804,0.4342858,10647.012,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,69.8752596,1.6717612,753.1791,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-01-21,2021-01-29,8,75.110311,0.9709889,1982.8529,state,fb-survey
