,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,67.8664885,0.8985822,2700.8345,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,72.8324693,1.1702509,1444.8316,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,73.3865516,0.4340004,10369.0121,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,73.1552892,1.6769111,698.3681,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,77.4923445,0.9493769,1935.1369,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,82.9648701,0.8317363,2043.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,80.7850844,0.4902706,6457.9976,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,82.4145143,0.6654465,3272.893,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,75.1212944,0.9067214,2273.2288,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,79.066372,0.3333592,14894.0021,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,71.862633,0.4207481,11422.0014,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,70.811369,0.6935482,4296.9806,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,79.3782601,0.5944425,4632.4122,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,77.3716336,0.3692909,12838.0097,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,84.008905,1.0846075,1141.9795,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,69.6640112,0.592102,6028.0044,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,73.7658344,1.3890584,1002.9551,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,68.7236545,0.5805594,6377.1844,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,74.8981113,0.3003638,20839.251,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,78.9137332,0.7574222,2900.5222,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,78.1717673,0.4403758,8798.7628,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,85.8508736,1.1266292,957.0009,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,82.4148492,0.4388581,7524.9459,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,75.6812918,0.5606621,5854.9958,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,72.6967651,0.8846259,2536.3544,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-01-29,2021-02-03,5,69.2615012,1.7878973,666.0233,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,74.0298478,1.4615693,900.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,65.5257392,0.7267346,4277.1569,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,70.96193,0.8468586,2873.2364,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,76.3451125,0.541777,6152.6336,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,81.9649708,0.239613,25746.8749,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,80.2675895,0.5474058,5285.6888,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,82.8981987,0.5846911,4147.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,86.330856,1.6122254,454.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,79.5156164,1.1159188,1308.0073,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,73.2018932,0.3246422,18613.0016,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,68.7226963,0.5381547,7421.9017,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,79.6455161,1.2217878,1086.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,74.1995518,0.712744,3768.4377,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,69.707807,1.0178051,2038.3693,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,77.8113627,0.3927125,11195.0011,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,71.1798998,0.5689635,6337.0041,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,75.4828353,0.7740051,3089.0919,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,70.7389006,0.6876389,4377.5195,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,66.6567197,0.7274699,4199.7386,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,83.6314794,0.5037711,5394.0225,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,81.7134029,0.5706299,4588.9909,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,78.4999507,0.8864154,2148.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,74.9914344,0.396438,11933.0062,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,80.1912243,0.5863374,4620.5033,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,72.2608992,0.6171973,5261.9614,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,67.1504438,0.9054463,2690.6242,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,72.3255236,1.1872723,1419.9411,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,73.3908691,0.4373869,10208.0124,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,73.3527545,1.6681436,702.4281,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,77.5779938,0.9512924,1922.1398,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,82.8024558,0.8469828,1985.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,80.8874989,0.4919071,6388.9977,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,81.6131709,0.6615005,3429.31,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,75.7472285,0.9052284,2241.8772,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,79.1585482,0.3368686,14538.0023,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,71.6737649,0.4259318,11191.0015,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,70.8724982,0.6974398,4243.923,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,80.0679195,0.5934731,4531.1572,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,77.5618099,0.3710013,12644.0094,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,83.8746984,1.0906703,1136.9775,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,69.2485568,0.5989506,5936.0047,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,75.3030433,1.3712287,989.0908,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,69.0033164,0.5832876,6286.6554,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,74.8111319,0.303548,20451.2568,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,79.5576893,0.7645262,2782.4499,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,78.3390045,0.4400961,8761.1545,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,85.8422364,1.1158935,976.0009,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,81.7414968,0.4469055,7472.6804,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,75.7234146,0.5636147,5786.9957,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,73.2697088,0.8803007,2527.3541,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-01-30,2021-02-04,5,67.9712138,1.8414295,642.03,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,72.8329364,1.4893708,892.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,65.8920358,0.7351809,4158.1511,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,71.0998861,0.8484489,2854.415,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,76.3581434,0.5486065,5998.1183,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,82.1969727,0.2407006,25257.7895,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,80.2357634,0.5489917,5261.583,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,82.6685249,0.5963335,4029.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,87.4720336,1.5799474,439.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,77.5015159,1.1671469,1280.0073,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,73.1936371,0.3262819,18430.001,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,68.6170837,0.5401786,7379.9047,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,80.2269548,1.2113903,1081.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,74.5248128,0.7170466,3692.5256,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,69.8104346,1.0201033,2025.2977,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,77.940561,0.3953688,10999.0007,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,71.0147047,0.57689,6185.0043,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,74.2026259,0.7885996,3078.0923,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,70.5061247,0.6924568,4336.8389,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,66.6730094,0.735498,4107.553,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,83.8125967,0.5048997,5322.018,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,82.7062962,0.5634017,4505.9912,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,77.9603071,0.9130626,2061.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,75.0856013,0.4000333,11690.0061,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,80.5948647,0.586697,4543.5604,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,72.4482417,0.6215423,5166.9674,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,67.723526,0.9068139,2658.2102,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,72.0159451,1.2102985,1375.7969,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,73.4487908,0.4419147,9986.0124,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,72.5626359,1.6774445,707.5532,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,77.5235435,0.9639661,1875.1584,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,83.2768989,0.8453076,1949.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,81.1359162,0.4951002,6243.9974,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,81.8651628,0.6633374,3373.9905,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,75.691338,0.9072814,2235.2354,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,78.8309034,0.3408132,14367.0016,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,71.4833563,0.4307565,10986.0004,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,70.6999255,0.7012164,4212.9228,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,79.5341163,0.6073811,4412.2637,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,77.469729,0.3748313,12423.0087,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,84.9844417,1.0761014,1101.982,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,69.7536147,0.6010026,5841.004,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,73.8428327,1.4025242,981.925,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,69.1209529,0.5892415,6147.3365,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,74.765282,0.3069601,20023.2555,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,79.6185867,0.7722043,2721.3494,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,78.1925,0.4429835,8689.5213,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,85.8212092,1.1217688,967.0015,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,81.9204162,0.4477506,7387.6815,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,75.85255,0.5673181,5690.9944,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,72.4744946,0.8937763,2497.2547,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-01-31,2021-02-05,5,65.9825632,1.860008,648.7855,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,74.1857664,1.5189758,830.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,66.5263146,0.7495993,3963.1329,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,70.0050336,0.8776773,2725.8877,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,76.4182123,0.5678177,5589.2783,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,82.1082043,0.2492601,23644.7701,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,80.5586169,0.5610976,4974.6473,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,83.3556994,0.5952982,3915.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,89.3200409,1.4859951,432.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,76.7088406,1.1945824,1252.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,73.4397274,0.3320798,17688.0013,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,68.2806906,0.5542274,7050.9166,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,81.1328415,1.2274526,1016.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,74.6613881,0.733573,3515.5414,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,69.9629882,1.061126,1866.3417,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,78.1074937,0.4026517,10547.0017,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,70.9288888,0.5888346,5947.0021,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,73.055805,0.8191092,2933.8394,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,70.736958,0.7062385,4150.1434,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,67.2201395,0.7498174,3919.1824,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,83.8814476,0.5156945,5084.016,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,82.8603833,0.5704685,4363.9989,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,77.5874155,0.9378606,1977.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,74.3824859,0.4134331,11148.0062,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,80.6124673,0.6029844,4298.4568,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,72.7084865,0.6348821,4922.9631,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,68.3214926,0.9255302,2526.6256,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,71.3947782,1.2601262,1286.1265,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,74.1899859,0.4502622,9445.0111,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,71.6237422,1.7311538,678.1735,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,78.3049365,0.9713786,1800.4166,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,82.9552843,0.8709515,1864.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,81.4876939,0.5000872,6031.9974,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,81.7383398,0.6830771,3199.0916,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,75.965332,0.9236215,2140.2548,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,78.2833977,0.3500877,13871.0017,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,71.7896277,0.4376592,10573.0043,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,70.4818995,0.7235358,3974.1661,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,79.3016857,0.6300245,4135.2571,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,76.9621511,0.3851904,11950.0079,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,85.8696912,1.0634061,1072.984,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,70.2177774,0.6109848,5602.0038,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,74.0154669,1.4411714,925.9896,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,69.5667091,0.6016866,5848.0315,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,74.857372,0.3144875,19029.9908,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,79.5276591,0.7940852,2581.972,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,77.7149531,0.4509055,8518.1861,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,85.8569741,1.153249,913.002,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,82.1665331,0.4589487,6956.6879,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,75.6568411,0.5861244,5360.9961,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,72.8381625,0.9136305,2370.156,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-02-01,2021-03-17,44,66.8145121,1.9210985,600.7859,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-02-02,2021-03-17,43,74.964985,1.4992012,835.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-02-02,2021-03-17,43,66.4550859,0.7652072,3807.1217,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-02-02,2021-03-17,43,70.9949708,0.8803978,2656.7029,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-02-02,2021-03-17,43,75.9123239,0.5839384,5362.5723,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-02-02,2021-03-17,43,82.1560104,0.2529235,22916.7478,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-02-02,2021-03-17,43,80.5101056,0.5759264,4730.7057,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-02-02,2021-03-17,43,83.313507,0.6115669,3717.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-02-02,2021-03-17,43,89.5396192,1.4986953,417.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-02-02,2021-03-17,43,74.9617622,1.2475217,1206.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-02-02,2021-03-17,43,73.2031896,0.3416648,16804.0014,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-02-02,2021-03-17,43,68.6611429,0.569052,6644.9275,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-02-02,2021-03-17,43,81.3948119,1.2566261,959.0,state,fb-survey
