FIPS,State,County,PopChangeRate1819,PopChangeRate1019,TotalPopEst2019,NetMigrationRate1019,NaturalChangeRate1019,Net_International_Migration_Rate_2010_2019,PopChangeRate0010,NetMigrationRate0010,NaturalChangeRate0010,Immigration_Rate_2000_2010,PopDensity2010,Under18Pct2010,Age65AndOlderPct2010,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010,NonHispanicWhitePopChangeRate0010,NonHispanicBlackPopChangeRate0010,NonHispanicAsianPopChangeRate0010,NonHispanicNativeAmericanPopChangeRate0010,HispanicPopChangeRate0010,MultipleRacePopChangeRate0010,WhiteNonHispanicNum2010,BlackNonHispanicNum2010,AsianNonHispanicNum2010,NativeAmericanNonHispanicNum2010,HispanicNum2010,MultipleRaceNum2010,ForeignBornPct,ForeignBornEuropePct,ForeignBornMexPct,NonEnglishHHPct,Ed1LessThanHSPct,Ed2HSDiplomaOnlyPct,Ed3SomeCollegePct,Ed4AssocDegreePct,Ed5CollegePlusPct,AvgHHSize,FemaleHHPct,HH65PlusAlonePct,OwnHomePct,ForeignBornNum,TotalPopACS,ForeignBornAfricaPct,Ed3SomeCollegeNum,Ed2HSDiplomaOnlyNum,Ed1LessThanHSNum,TotalPop25Plus,Ed5CollegePlusNum,TotalOccHU,ForeignBornAsiaPct,Ed4AssocDegreeNum,ForeignBornEuropeNum,NonEnglishHHNum,HH65PlusAloneNum,OwnHomeNum,FemaleHHNum,TotalHH,ForeignBornCentralSouthAmPct,ForeignBornCentralSouthAmNum,ForeignBornCaribPct,ForeignBornCaribNum,ForeignBornAfricaNum,ForeignBornAsiaNum,ForeignBornMexNum,LandAreaSQMiles2010,Age65AndOlderNum2010,TotalPop2010,Under18Num2010,Net_International_Migration_2000_2010,NaturalChangeNum0010,NetMigrationNum0010,TotalPopEst2012,TotalPopEst2013,TotalPopEst2010,TotalPopEst2014,TotalPopEst2011,Net_International_Migration_2010_2019,NaturalChange1019,TotalPopEst2015,TotalPopEst2016,TotalPopEst2017,NetMigration1019,TotalPopEst2018,TotalPopEstBase2010
06029,CA,Kern,0.721,7.04,900202,-1.539,8.579,0.826,26.90,10.76,12.99,3.336381426,103.25,30.26,8.98,38.56,5.40,3.94,0.70,49.19,4.51,-1.04,19.90,56.30,0.14,62.59,38.07,323794,45377,33100,5893,413033,37856,19.96980929,0.351734267,14.2126237,9.049952783,26.23266303,27.67130239,22.75136253,7.228904341,16.11576771,3.18,16.20675368,8.044029218,58.00203798,176344,883053,0.181076334,121060,147239,139584,532100,85752,267913,3.500582638,38465,3106,24246,21551,155395,43420,267913,15.67482359,138417,0.074967188,662,1599,30912,125505,8131.92,75437,839631,254081,22147,86232,71405,853606,862000,840996,869176,847970,6948,72146,876031,880856,887356,-12940,893758,839621
06031,CA,Kings,1.029,0.374,152940,-8.759,9.133,0.42,18.17,1.55,13.44,2.775060654,110.10,27.81,7.86,35.22,6.74,3.49,0.85,50.90,4.90,0.12,-1.00,37.46,-0.54,37.91,20.78,53879,10314,5339,1297,77866,7492,18.08362485,0.794269532,13.37731134,11.45899146,26.28871004,25.49799071,25.99083632,8.749905222,13.47255771,3.16,17.56171756,6.963846964,51.74681175,27139,150075,0.193236715,23995,23540,24270,92321,12438,42735,2.734632684,8078,1192,4897,2976,22114,7505,42735,14.04564384,21079,0.074629352,112,290,4104,20076,1389.42,12030,152982,42548,3603,17454.5,2011.5,150991,150337,152370,149495,151868,640,13916,150085,149382,149665,-13346,151382,152974
06033,CA,Lake,0.107,-0.539,64386,0.95,-1.489,-0.256,10.90,13.06,-1.36,1.516109194,51.47,21.14,17.69,74.13,1.83,1.07,2.37,17.15,4.74,2.14,-1.90,48.50,8.28,67.01,50.05,47938,1186,695,1530,11088,3064,8.857641704,1.075637588,5.3594812,2.880690133,14.81226021,30.0706988,27.78807604,11.54244083,15.78652412,2.43,12.95155203,17.64230147,66.07486713,5682,64148,0.045207957,12892,13951,6872,46394,7324,25966,1.228409303,5355,690,748,4581,17157,3363,25966,5.894182204,3781,0,0,29,788,3438,1256.46,11440,64665,13672,887.5,-796,7643.5,63954,63796,64735,64044,64251,-166,-964,64260,63903,64111,615,64317,64662
06035,CA,Lassen,-0.147,-12.225,30573,-14.079,1.855,0.324,3.15,-0.74,2.38,0.131973072,7.68,18.03,9.96,66.69,8.00,0.97,2.86,17.53,3.47,-2.61,-6.25,38.11,4.17,30.68,33.33,23270,2790,337,999,6117,1212,5.214045214,0.426487093,2.812249479,0.842726219,17.20857526,33.24698526,27.76239393,9.736489504,12.04555605,2.23,9.291056568,12.50395028,67.89213104,1626,31185,0.012826679,6216,7444,3853,22390,2697,9493,1.122334456,2180,133,80,1187,6445,882,9493,3.225909893,1006,0,0,4,350,877,4541.18,3474,34895,6293,44.5,802,-249.5,33629,32129,34831,31664,34246,113,646,31256,30721,30920,-4904,30618,34895
06037,CA,Los Angeles,-0.345,2.197,10039107,-3.559,5.756,2.92,3.14,-5.06,9.50,7.15475293,2419.64,24.47,10.85,27.79,8.30,13.50,0.19,47.74,4.47,-7.81,-9.58,17.88,-26.25,10.51,-6.61,2728321,815086,1325671,18886,4687889,438713,34.23339472,1.69098951,12.948537,12.89403949,21.33840256,20.69219598,19.20305474,6.95735542,31.80899129,3,15.01986172,8.623793105,45.81303883,3456906,10098052,0.562019288,1314543,1416482,1460718,6845489,2177481,3306109,12.16634654,476265,170757,426291,285112,1514629,496573,3306109,19.07302517,1926004,0.30841592,31144,56753,1228564,1307550,4057.88,1065699,9818605,2402208,682434,905844,-482790,9935375,9992484,9823246,10040072,9876482,286830,565429,10085416,10105708,10103711,-349568,10073906,9819968
06039,CA,Madera,0.284,4.2,157327,-3.006,7.205,-0.23,22.55,9.86,11.85,4.999716799,70.59,28.40,11.44,38.03,3.32,1.68,1.19,53.69,4.18,-0.02,6.35,71.15,5.67,48.57,-2.45,57380,5009,2533,1790,80992,6300,20.62020605,0.519956391,17.08372846,10.62356174,28.11730145,24.99510385,24.49105808,7.879193939,14.51734268,3.28,13.97484305,8.985902277,63.95808664,31964,155013,0.027094502,23760,24249,27278,97015,14084,44759,1.651474392,7644,806,4755,4022,28627,6255,44759,18.2094405,28227,0.04128686,64,42,2560,26482,2137.07,17262,150865,42849,6179,14642,12189.5,151527,151370,150986,153456,151675,-348,10879,153576,153956,155423,-4538,156882,150834
06041,CA,Marin,-0.322,2.342,258826,1.015,1.326,2.123,2.07,-0.91,3.76,4.315004848,485.12,20.69,16.72,72.83,2.62,5.38,0.21,15.48,4.24,-5.37,-4.68,22.56,-15.71,42.84,24.64,183830,6621,13577,531,39069,10693,18.43638948,4.846808429,2.405347778,4.12225199,6.761274476,10.94672538,17.00683842,6.495714833,58.78944689,2.4,7.737179122,15.71091984,63.84312831,47989,260295,0.587410438,32405,20858,12883,190541,112018,105258,4.352369427,12377,12616,4339,16537,67200,8144,105258,7.484968978,19483,0.207072744,539,1529,11329,6261,520.31,42192,252409,52214,10680.5,9317,-2251.5,256061,258409,252904,260359,255376,5369,3354,260916,260562,259749,2568,259662,252430
06043,CA,Mariposa,-1.161,-5.876,17203,-3.989,-1.888,0.52,6.54,5.09,-1.59,0.42102801,12.60,17.76,20.94,83.24,0.71,1.10,2.51,9.18,4.08,4.49,16.22,67.50,-13.40,26.11,28.67,15192,129,201,459,1676,745,7.109464082,1.545039909,2.55986317,1.415584416,9.634673109,26.51731459,30.61717549,9.825023794,23.40581302,2.13,8.623376623,15.19480519,68.96103896,1247,17540,0.598631699,4182,3622,1316,13659,3197,7700,1.5336374,1342,271,109,1170,5310,664,7700,3.015963512,529,0.07981756,14,105,269,449,1448.82,3821,18251,3242,72,-272,870,17881,17809,18277,17714,18170,95,-345,17622,17456,17414,-729,17405,18247
06045,CA,Mendocino,-0.746,-1.196,86749,-2.97,1.775,-0.188,1.83,-3.30,3.50,2.692490192,25.05,22.15,15.36,68.59,0.62,1.60,3.97,22.20,4.52,-6.71,15.50,39.36,1.40,37.23,18.01,60249,544,1402,3486,19505,3970,12.95097344,0.877353527,9.215071721,4.367849809,13.10862635,25.76902539,28.51340637,7.94673053,24.66221136,2.5,11.5987093,15.11000293,59.17571135,11322,87422,0.100661161,17621,15925,8101,61799,15241,34090,1.811900895,4911,767,1489,5151,20173,3954,34090,9.857930498,8618,0.037747935,33,88,1584,8056,3506.34,13493,87841,19461,2326.5,3023.5,-2850,87288,87054,87799,87225,87334,-165,1558,87107,87285,87576,-2608,87401,87850
06047,CA,Merced,1.287,8.164,277680,-0.573,8.737,0.172,21.49,3.51,13.65,4.395829604,132.19,31.55,9.37,31.90,3.43,7.11,0.44,54.92,4.66,-4.66,15.68,29.50,0.99,47.16,0.24,81599,8785,18183,1126,140485,11929,25.73260243,1.385858961,18.97835176,12.91485566,30.6472025,25.84190744,22.44263893,7.114924636,13.9533265,3.31,16.92334749,8.387558727,51.97849408,69240,269075,0.06615256,35467,40839,48433,158034,22051,79606,4.285050636,11244,3729,10281,6677,41378,13472,79606,19.86992474,53465,0,0,178,11530,51066,1934.97,23960,255793,80698,9330.5,28982,7455.5,260867,262026,256721,264419,259297,442,22429,266353,267628,271096,-1470,274151,255796
06049,CA,Modoc,0.466,-8.799,8841,-6.365,-2.434,0.712,2.51,-1.25,-2.51,0.722942802,2.47,21.93,19.67,78.97,0.79,0.72,3.02,13.86,3.83,-0.18,30.51,20.69,-13.82,23.35,41.06,7649,77,70,293,1342,371,7.216379503,0.771984784,4.833296039,2.650273224,14.38062897,32.26044589,26.05935331,11.38343422,15.91613761,2.31,8.524590164,17.24043716,76.58469945,645,8938,0,1765,2185,974,6773,1078,3660,1.152383083,771,69,97,631,2803,312,3660,5.113000671,457,0,0,0,103,432,3917.77,1905,9686,2124,68,-236,-117.5,9351,9145,9694,9068,9509,69,-236,9056,8961,8876,-617,8800,9682
06051,CA,Mono,0.285,1.312,14444,-4.72,6.032,3.605,10.50,-7.33,8.50,3.134432319,4.66,20.98,9.70,68.21,0.30,1.34,1.68,26.49,2.92,-1.52,-20.75,36.43,-10.49,65.44,43.25,9687,42,191,239,3762,414,17.56032172,2.462254833,10.95668125,2.805859294,11.26269667,22.80422227,28.06213902,7.239593706,30.63134834,2.86,5.075304312,8.685785022,62.18279348,2489,14174,0.444475801,2818,2290,1131,10042,3076,4847,2.144772118,727,349,136,421,3014,246,4847,11.91618456,1689,0,0,63,304,1553,3048.98,1377,14202,2979,405,1098,-947,14331,14067,14257,14134,14422,514,860,14077,14273,14354,-673,14403,14206
06053,CA,Monterey,0.026,4.248,434061,-4.047,8.295,0.798,3.31,-8.87,12.40,6.977344351,126.52,26.75,10.70,32.87,2.72,5.73,0.33,55.41,5.15,-15.80,-19.77,2.47,-23.63,22.36,6.72,136435,11300,23777,1361,230003,21357,29.9855498,1.261507068,22.3634156,13.31434646,28.70963982,20.44709465,18.23092726,8.149624082,24.46271419,3.3,13.60549614,9.866563006,51.05988005,129901,433212,0.200825462,50049,56133,78816,274528,67157,126052,4.005660046,22373,5465,16783,12437,64362,17150,126052,24.05542783,104211,0.033701744,146,870,17353,96881,3280.60,44422,415057,111013,28118,49978,-35728,424788,426712,416373,428475,420456,3324,34538,430552,433953,434534,-16850,433950,415059
06055,CA,Napa,-0.753,0.72,137744,-0.534,1.254,0.816,9.82,6.44,3.27,5.156344077,182.38,23.07,15.09,56.39,1.79,6.58,0.40,32.25,4.09,-10.43,59.79,146.80,-15.26,49.61,21.15,76967,2440,8986,544,44010,5580,22.39308333,1.806731659,13.00220593,6.871023005,14.93585828,17.96375484,22.95357361,9.248625535,34.89818774,2.78,10.30551477,13.42796541,63.74612498,31469,140530,0.259731018,22545,17644,14670,98220,34277,49032,5.145520529,9084,2539,3369,6584,31256,5053,49032,14.4858749,20357,0.091083754,128,365,7231,18272,748.36,20594,136484,31486,6423,4079.5,8026.5,138538,139580,136759,140405,137691,1116,1715,140862,140840,139878,-730,138789,136535
06057,CA,Nevada,0.248,0.977,99755,2.715,-1.738,0.095,7.31,7.59,-1.07,0.859273671,103.12,19.35,19.41,86.55,0.35,1.14,0.80,8.54,3.16,2.86,45.73,60.11,19.61,62.26,28.31,85477,341,1124,793,8439,3123,5.547370121,1.69236669,1.721632422,1.210150597,5.788035948,18.40268155,28.697362,10.48603138,36.62588912,2.39,8.216800313,13.76393507,74.33502836,5497,99092,0.109998789,21746,13945,4386,75777,27754,40904,0.691276793,7946,1677,495,5630,30406,3361,40904,2.248415614,2228,0.067613935,67,109,685,1706,957.77,19174,98764,19106,795,-993,7020.5,98137,97938,98790,98572,98701,94,-1717,98676,98913,99367,2682,99508,98747
06059,CA,Orange,-0.009,5.324,3175692,-0.158,5.482,2.741,5.76,-1.55,9.47,6.646124926,3807.68,24.47,11.62,44.13,1.46,17.69,0.21,33.65,4.25,-8.94,3.19,38.73,-26.12,15.69,9.09,1328499,44000,532477,6216,1012973,127799,30.19112049,1.666939512,10.56750212,9.004109949,14.88906406,17.14412934,20.30832271,7.796377617,39.86210628,3.02,11.79350874,9.012634,57.36967162,955302,3164182,0.569499479,436936,368858,320340,2151512,857638,1032373,14.56733525,167740,52745,92956,93044,592269,121753,1032373,12.65338087,400376,0.145282414,4597,18020,460937,334375,790.57,349677,3010232,736659,189714.5,270267.5,-44198.5,3078068,3104950,3015171,3126537,3049271,82631,165286,3149280,3164986,3174289,-4765,3175973,3008989
06061,CA,Placer,1.529,13.801,398329,12.169,1.632,0.676,40.27,35.98,5.56,1.687568722,247.64,24.42,15.37,76.14,1.27,5.73,0.60,12.83,4.34,28.02,133.49,179.28,23.30,86.14,89.26,265294,4427,19963,2080,44710,15105,10.95567477,2.21270953,2.116413253,1.967851785,5.425206134,18.18911192,26.57458293,11.26060802,38.55049099,2.67,8.523329139,12.3097376,71.59056171,41640,380077,0.255737653,70551,48289,14403,265483,102345,140661,5.114226854,29895,8410,2768,17315,100700,11989,140661,2.786014413,10589,0.098927323,376,972,19438,8044,1407.01,53562,348432,85085,4236,13953,90322.5,360263,365398,350021,369217,356328,2367,5713,372841,378943,385115,42595,392330,348502
06063,CA,Plumas,0.352,-5.559,18807,-2.682,-2.877,0.07,-3.92,-1.72,-1.99,0.510744917,7.84,18.00,20.76,85.05,0.90,0.63,2.30,8.02,3.62,-7.89,39.23,18.69,3.60,36.36,33.09,17015,181,127,460,1605,724,4.037649072,0.882400128,1.684582063,0.857462408,6.056826057,25.21136521,32.68884269,12.55024255,23.49272349,2.28,8.574624084,15.52131229,72.92158568,755,18699,0.00534788,4717,3638,874,14430,3390,8047,0.951922563,1811,165,69,1249,5868,690,8047,1.791539655,335,0.032087277,6,1,178,315,2553.04,4154,20007,3601,106,-412,-357.5,19377,18895,19914,18622,19719,14,-573,18427,18665,18660,-534,18741,20007
06065,CA,Riverside,1.012,12.217,2470546,6.388,5.829,0.648,41.69,28.20,10.82,3.270749879,303.84,28.32,11.81,39.69,5.97,5.75,0.50,45.45,4.78,10.17,41.58,128.12,7.85,77.86,54.84,869068,130823,125921,10931,995257,104664,21.66076585,1.030048429,12.83610108,7.937924324,18.31719305,26.92074193,24.93228138,8.021413788,21.80836986,3.27,13.0206905,9.640857021,65.76204602,516238,2383286,0.380273287,381521,411949,280295,1530229,333718,718349,4.618497318,122746,24549,57022,69255,472401,93534,718349,14.83028055,353448,0.185542146,4422,9063,110072,305921,7206.48,258586,2189641,620108,50990.5,168723.5,439680,2261204,2286755,2201576,2316162,2234070,14273,128337,2345816,2380081,2414964,140633,2445789,2189765
06067,CA,Sacramento,0.865,9.194,1552058,3.896,5.297,2.621,15.96,6.75,8.89,4.212644519,1470.79,25.59,11.18,48.43,9.86,14.02,0.56,21.58,6.59,-2.76,18.53,50.03,-13.18,56.31,30.98,687166,139949,198944,7875,306196,93511,20.83259659,3.004192651,5.128531155,6.608784226,12.63006491,22.30848488,24.88533345,9.73739557,30.43872119,2.77,14.33747055,9.390723263,55.98241886,314577,1510023,0.476217912,251910,225825,127852,1012283,308126,536029,10.11481282,98570,45364,35425,50337,300082,76853,536029,6.086662256,91910,0.101587857,1534,7191,152736,77442,964.64,158551,1418788,363053,51813,109397,83074,1444852,1457341,1421383,1474917,1433730,37261,75296,1493674,1510987,1527301,55379,1538746,1418735
06069,CA,San Benito,2.182,13.135,62808,6.169,6.966,-0.355,3.82,-7.83,11.51,4.817686544,39.80,29.07,9.70,38.27,0.64,2.35,0.42,56.43,4.89,-13.70,-25.26,10.66,-17.20,22.22,-1.28,21154,355,1298,231,31186,2702,20.28578161,1.358220008,15.53117006,8.500563698,20.11240677,24.79252022,25.72223973,9.712154638,19.66067864,3.33,12.43517475,6.719278467,63.49492672,12053,59416,0.195233607,9794,9440,7658,38076,7486,17740,1.901844621,3698,807,1508,1192,11264,2206,17740,16.41477043,9753,0.07068803,42,116,1130,9228,1388.71,5360,55269,16066,2591,6188.5,-4210,56599,57239,55516,57825,55977,-197,3867,58216,59225,60164,3425,61467,55265
06071,CA,San Bernardino,0.615,6.823,2180085,-0.649,7.472,0.612,19.06,7.18,11.85,2.782303291,101.47,29.22,8.91,33.29,8.39,6.09,0.42,49.19,5.03,-9.92,13.65,58.63,-13.07,49.56,18.97,677598,170700,123978,8523,1001145,102364,20.98872677,0.624703512,11.73164161,6.721817602,20.48917516,26.45357394,24.48759228,8.293511104,20.27614751,3.3,16.97754478,7.325496763,59.26426305,448196,2135413,0.443754908,326114,352296,272865,1331752,270028,630633,5.107396087,110449,13340,42390,46197,373740,107066,630633,14.32224118,305839,0.223797457,4779,9476,109064,250519,20056.94,181348,2035210,594588,47801,203646.5,123403,2073512,2082738,2040848,2099181,2060827,12486,152487,2115411,2131960,2150945,-13250,2166753,2035183
06073,CA,San Diego,0.134,7.577,3338330,1.167,6.409,3.374,10.00,-0.63,9.26,3.862817902,735.82,23.40,11.35,48.46,4.74,10.60,0.46,32.03,5.12,-3.15,-5.11,33.74,-7.57,32.01,20.05,1500047,146600,328058,14098,991348,158425,23.44547847,1.846990145,10.27363479,6.497703265,12.86368118,18.40768273,22.42382755,8.163621448,38.1411871,2.87,11.96393144,8.782283866,53.07422832,774365,3302833,0.533420854,498566,409272,286008,2223376,848022,1118980,8.983197152,181508,61003,72708,98272,593890,133874,1118980,11.38368183,375984,0.175758205,5805,17618,296700,339321,4206.63,351425,3095313,724168,109216,261872.5,-17898.5,3174335,3209768,3103212,3248877,3137156,104716,198895,3280850,3306089,3321237,36223,3333861,3095349
06075,CA,San Francisco,0.097,9.441,881549,5.909,3.531,6.787,3.67,-2.51,3.23,8.319803056,17179.16,13.35,13.64,41.91,5.81,33.00,0.23,15.12,4.68,-0.43,-20.43,11.56,-9.50,11.21,13.24,337451,46781,265700,1828,121774,37659,34.44182133,4.420351155,2.465852302,11.59581064,11.51589948,12.27320387,13.81174126,5.259944515,57.13921088,2.36,8.003380849,10.718903,37.61055181,299659,870044,0.523076994,95239,84630,79408,689551,394004,359673,22.31611275,36270,38459,41707,38553,135275,28786,359673,6.011879859,52306,0.183209125,1594,4551,194160,21454,46.87,109842,805235,107524,64718.5,25098,-19556.5,828876,839572,805505,850750,815650,54671,28445,863010,871512,878040,47599,880696,805184
06077,CA,San Joaquin,1.283,10.918,762148,4.67,6.248,1.452,21.59,9.46,11.12,4.08991257,492.56,29.29,10.39,35.88,7.08,13.80,0.46,38.86,6.39,-7.90,34.31,52.19,-9.97,54.78,28.53,245919,48540,94547,3179,266341,43795,23.33859593,0.820937106,11.02549535,8.345278683,21.14735388,28.19741749,22.89012018,9.327924196,18.43718425,3.16,15.34709144,8.59844659,55.61622568,170888,732212,0.311248655,104891,129211,96905,458237,84486,226727,9.517325583,42744,6011,18921,19495,126097,34796,226727,12.07560106,88419,0.081806908,599,2279,69687,80730,1391.32,71181,685306,200724,23226,63152.5,53740,699593,702046,687127,711579,694354,9975,42935,722271,732809,743296,32086,752491,685306
06079,CA,San Luis Obispo,-0.086,4.933,283111,4.127,0.805,0.347,9.31,6.58,2.38,1.808633831,81.74,18.86,15.21,71.09,1.90,3.01,0.51,20.76,3.75,2.05,8.12,27.81,-8.26,39.25,19.27,191696,5128,8106,1367,55973,10113,10.34303885,1.296832531,5.583485815,3.022304091,9.129296602,19.81382057,25.9382281,10.50431593,34.6143388,2.52,8.471566794,11.98856785,60.7556235,29111,281455,0.208203798,48650,37163,17123,187561,64923,105317,1.908297952,19702,3650,3183,12626,63986,8922,105317,6.198504201,17446,0.18510952,521,586,5371,15715,3298.57,41022,269637,50841,4482.5,5904,16298.5,274160,275696,269802,278227,271058,936,2173,280077,281803,282481,11136,283354,269597
06081,CA,San Mateo,-0.274,6.513,766573,1.354,5.159,5.46,1.60,-4.07,7.48,7.659221271,1602.23,22.24,13.40,42.26,2.61,24.49,0.16,25.40,5.32,-13.83,-21.09,25.39,-27.23,17.97,7.63,303609,18763,175934,1125,182502,38210,34.82436499,3.689869245,5.888228113,8.504441365,10.83028076,14.99801971,17.2143041,7.0157091,49.94168633,2.89,10.30121885,9.850402147,59.87884063,266732,765935,0.393114298,94317,82174,59339,547899,273630,261969,18.362002,38439,28262,22279,25805,156864,26986,261969,10.73628963,82233,0.148315458,1136,3011,140641,45100,448.41,96262,718451,159772,54213.5,52940.5,-28827,739224,748661,719699,757204,728344,39293,37128,765055,767906,768901,9746,768681,718517
06083,CA,Santa Barbara,0.161,5.249,446499,-0.166,5.415,2.098,6.15,-4.83,7.89,4.735493387,154.98,23.13,12.83,47.92,1.71,4.62,0.43,42.86,4.59,-10.55,-13.63,24.68,-13.68,32.94,12.88,203122,7242,19591,1843,181687,19442,22.89774597,1.946418833,15.40210665,7.76686304,19.00626335,17.91684166,21.49736136,7.748662418,33.83087121,2.92,11.34573198,11.34711166,52.17919179,101606,443738,0.247668669,58863,49059,52042,273815,92634,144962,3.370457342,21217,8637,11259,16449,75640,16447,144962,16.77746779,74448,0.057015626,253,1099,14956,68345,2735.09,54398,423895,98047,18941.5,31572,-19309.5,429699,434601,424231,439045,425453,8899,22973,442229,444340,445298,-705,445780,423947
06085,CA,Santa Clara,-0.232,7.94,1927852,1.301,6.639,8.4,5.89,-2.75,10.70,10.91969065,1381.01,24.11,11.05,35.19,2.38,31.74,0.23,26.90,4.90,-15.77,-4.82,32.50,-23.30,18.79,11.23,626909,42331,565466,4042,479210,87248,38.73910103,3.032306732,7.055561336,10.67054797,11.91168461,14.48065079,15.35616003,6.922188456,51.32931611,2.97,9.940757641,7.686715707,56.74961646,744643,1922200,0.653001769,203285,191695,157687,1323801,679498,635525,25.59801269,91636,58287,67814,48851,360658,63176,635525,8.63359692,165955,0.128654667,2473,12552,492045,135622,1290.10,196944,1781642,429545,183991,180264.5,-46259.5,1837853,1866425,1786040,1891753,1812054,150032,118581,1916285,1928368,1932510,23231,1932337,1781686
06087,CA,Santa Cruz,-0.229,3.825,273213,-0.055,3.881,0.67,2.65,-5.59,7.17,4.033068188,589.40,21.12,11.11,59.61,0.88,4.06,0.37,32.05,4.69,-6.61,6.67,25.92,-17.12,22.79,10.27,156397,2304,10658,978,84092,12318,17.88577795,2.153306668,10.96013004,6.051840094,13.59852403,15.77838034,21.70351941,8.883795041,40.03578118,2.73,10.53615439,11.25882451,59.39366724,48965,273765,0.237064636,38820,28222,24323,178865,71610,95756,2.75820503,15890,5895,5795,10781,56873,10089,95756,12.08883531,33095,0.05004292,137,649,7551,30005,445.17,29158,262382,55418,10318,18341,-14309.5,266340,268816,263147,270861,264858,1762,10212,273503,274396,274856,-146,273841,262350
06089,CA,Shasta,0.206,1.583,180080,2.314,-0.731,1.09,8.56,10.08,1.37,0.72915075,46.94,22.37,16.91,82.41,0.81,2.42,2.35,8.40,4.42,3.51,21.97,42.57,3.40,65.35,38.42,146044,1438,4297,4162,14878,7836,5.451601195,1.197196862,1.391517994,1.214649582,9.200085612,24.82263319,32.18999453,11.59562746,22.1916592,2.49,11.67823138,12.84037858,63.45834575,9763,179085,0.151883184,40608,31314,11606,126151,27995,70473,2.025295251,14628,2144,856,9049,44721,8230,70473,1.669598235,2990,0.026244521,47,272,3627,2492,3775.40,29967,177223,39652,1193,2234.5,16496,177875,178397,177274,178844,177588,1932,-1296,178314,178571,179384,4102,179709,177221
06091,CA,Sierra,0.267,-6.677,3005,-3.696,-2.981,0.031,-8.86,-10.35,-3.20,0.727476217,3.40,17.04,20.86,88.12,0.15,0.37,1.27,8.30,2.44,-11.06,-16.67,140.00,-26.79,26.29,-9.20,2855,5,12,41,269,79,2.218430034,0.068259386,2.150170648,0,6.69527897,26.60944206,34.59227468,13.39055794,18.71244635,2.34,7.0910556,19.66156326,81.38597905,65,2930,0,806,620,156,2330,436,1241,0,312,2,0,244,1010,88,1241,2.150170648,63,0,0,0,0,63,953.21,676,3240,552,26,-114.5,-370,3067,3028,3220,2972,3098,1,-96,2985,2951,3002,-119,2997,3239
06093,CA,Siskiyou,-0.025,-3.113,43539,-0.857,-2.256,0.211,1.35,2.30,-0.94,1.043692614,7.15,20.77,19.56,79.47,1.23,1.18,3.45,10.28,5.29,-3.32,-0.72,0.96,-3.49,37.60,47.00,35683,552,528,1549,4615,2374,5.179145613,1.159853009,2.356453836,1.152827543,10.0056618,25.53472572,30.48565677,11.44313035,22.53082536,2.23,9.783455367,15.97341227,65.60211871,2255,43540,0.094166284,9692,8118,3181,31792,7163,19257,0.769407441,3638,505,222,3076,12633,1884,19257,2.696371153,1174,0.018373909,8,41,335,1026,6277.89,8782,44900,9325,461.5,-415,1018.5,44079,43532,44938,43338,44615,95,-1014,43254,43376,43622,-385,43550,44900
06095,CA,Solano,0.43,8.135,447643,3.899,4.236,1.566,4.77,-3.95,7.64,2.8540912,503.00,24.56,11.33,40.80,14.21,14.28,0.45,24.04,7.59,-13.20,1.99,19.49,-15.04,42.76,24.29,168628,58743,59027,1864,99356,31358,20.01961097,1.134015917,6.338904978,4.468460491,12.02424137,23.30095143,28.33710992,10.14206432,26.19563295,2.87,14.79871467,9.228736072,60.65728833,87792,438530,0.367591727,84913,69822,36031,299653,78496,149067,9.776754156,30391,4973,6661,13757,90420,22060,149067,8.02453652,35190,0.196337765,861,1612,42874,27798,821.76,46847,413344,101535,11330,30323.5,-15692.5,419674,423659,413967,429006,416342,6482,17536,433409,438858,443511,16140,445725,413343
06097,CA,Sonoma,-0.864,1.976,494336,0.373,1.603,0.65,5.51,-0.31,4.30,3.723548665,307.06,22.00,13.92,66.14,1.40,3.67,0.74,24.89,4.44,-6.34,10.68,28.95,3.08,51.46,14.71,320027,6769,17777,3584,120430,21502,16.54422252,1.907974395,9.434150448,4.338778593,11.96503598,18.76787869,24.84914853,9.534092433,34.88384437,2.6,10.0724098,13.74941243,60.78673702,82939,501317,0.351474217,88952,67183,42831,357968,124873,189339,2.906344688,34129,9565,8215,26033,115093,19071,189339,10.63418954,53311,0.111506292,559,1762,14570,47295,1575.85,67364,483878,106471,17144,19815,-1410,489993,494073,484755,498560,487421,3150,7771,500863,502547,502469,1810,498643,483861
06099,CA,Stanislaus,0.462,6.894,550660,0.753,6.142,0.871,15.09,4.52,10.19,3.438152851,344.16,28.60,10.66,46.73,2.54,4.80,0.56,41.92,5.40,-6.09,23.01,35.53,-17.60,52.01,14.19,240423,13065,24712,2870,215658,27787,20.56940373,1.148894588,12.5836963,8.695752887,21.67110891,28.55718144,25.14371113,7.70538777,16.92261075,3.09,14.96392212,8.928550746,57.37656502,110931,539301,0.125718291,85468,97071,73664,339918,57523,172682,4.974216625,26192,6196,15016,15418,99079,25840,172682,13.58295275,73253,0.038939294,210,678,26826,67864,1494.83,54831,514453,147158,15453.5,45784.5,20330.5,520424,523451,515145,528015,517560,4488,31638,533211,539255,544717,3877,548126,514450
